bulan;titik_lokasi;kecamatan;wilayah;panjang/luas;satuan_panjang/luas;tanggal;volume_sampah_perhari(m3)
1;PHB Sunter Permai Raya Kel. Papanggo;Tanjung Priok;Jakarta Utara;8.875;m;16;0.0
1;PHB Warakas 4 Gg 17;Tanjung Priok;Jakarta Utara;8.875;m;16;0.0
1;PHB Swasembada Ruas Gereja;Tanjung Priok;Jakarta Utara;8.875;m;16;1.0
1;PHB Sunter Garden;Tanjung Priok;Jakarta Utara;8.875;m;16;2.0
1;PHB Pasar Kober;Tanjung Priok;Jakarta Utara;8.875;m;16;0.0
1;PHB Agung Permai Raya;Tanjung Priok;Jakarta Utara;8.875;m;16;0.0
1;Saringan Sampah Lagoa Tirem;Tanjung Priok;Jakarta Utara;8.875;m;16;0.0
1;Saringan Sampah Waduk Sunter Selatan;Tanjung Priok;Jakarta Utara;8.875;m;16;1.0
1;Saringan Sampah Sentiong;Tanjung Priok;Jakarta Utara;8.875;m;16;2.0
1;Kali Kamal;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Cengkareng Drain Grisendra;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Cengkareng Drain Elang Laut;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Cengkareng Drain PIK 2;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Cengkareng Drain Rs. PIK;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Banjir Kanal Barat (Kali Jodo);Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Banjir Kanal Barat (Teluk Intan);Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Adem Permai;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Cagak;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Opak;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Besar Saringan Pasar Ikan;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Pakin;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Jelangkeng;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Angke;Penjaringan;Jakarta Utara;25.0;m;16;9.0
1;Kali Baja;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Bimoli;Penjaringan;Jakarta Utara;25.0;m;16;8.0
1;Kali Muara Karang (Bombay);Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Duri Ledeng;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Krendang;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Sipon;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Grogol;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Aladin;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Adem;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Pengasinan;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali PLTU Muara Karang;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Baja Pintu Air;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Muara Baru;Penjaringan;Jakarta Utara;25.0;m;16;8.0
1;Kali Blue Park (Kali Muara);Penjaringan;Jakarta Utara;15.0;Ha;16;0.0
1;Kali Junction (Kamal Muara);Penjaringan;Jakarta Utara;80.0;Ha;16;0.0
1;Kali Golf Land (Kamal Muara);Penjaringan;Jakarta Utara;3.0;Ha;16;0.0
1;Kali Budha Zuchi (Kali Muara);Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Kampung Gusti Pejagalan;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Bundaran Kamal;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Aquarium Luar Batang;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Bahari;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Waduk Muara Angke;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Waduk Pluit;Penjaringan;Jakarta Utara;25.0;m;16;18.0
1;Kali Waduk Teluk Gong;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Waduk Kapuk Muara;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Ring Road;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Tanjungan;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB PIK;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Vikamas;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Casablanka;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Kolong Tol Sudiyatmo;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Muara Karang Timur;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Muara Karang Selatan;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Bimoli Selatan;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Sekolah Permai;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Bunderan Kamal;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Kali Gendong Gg. Masjid;Penjaringan;Jakarta Utara;25.0;m;16;4.0
1;PHB Olympic;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Kali Gendong Jembatan III;Penjaringan;Jakarta Utara;25.0;m;16;2.0
1;PHB Kali Gendong Jembatan II;Penjaringan;Jakarta Utara;2.0;Ha;16;0.0
1;PHB Kali Gendong I;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Lotus;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Kali Gendong Gg. Marlina;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Kali Gendong Gg. 8;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Kali Gendong Pintu Air;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Masjid Al Jihad Kel. Kapuk Muara;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Muara Baru Kel. Penjaringan;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Kapuk Utara Kel. Kapuk Muara;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Besar Kel. Penjaringan;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Gendong Pabrik Benang;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Elang Laut mangrove;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Teluk Naga;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Gresinda;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Kampung Malang;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Rusun Muara Baru;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Kayu Besar;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Gendong Muara Angke;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Penguin;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Kali Tanjungan;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Pluit Permai;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Pluit Timur;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Tanah Pasir;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Bandengan;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Pluit Indah;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Jembatan 3;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Pluit Village;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Pluit Sakti;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Pluit Mas;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Atmajaya;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Kapuk I;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Inlet Polsek Penjaringan Waduk Pluit;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;PHB Inlet Jakpro Waduk Pluit;Penjaringan;Jakarta Utara;25.0;m;16;4.0
1;Saringan Sampah Teluk Gong;Penjaringan;Jakarta Utara;25.0;m;16;0.0
1;Saringan Sampah Spill Way Pluit;Penjaringan;Jakarta Utara;25.0;m;16;2.0
1;Saringan Sampah Muara Baru;Penjaringan;Jakarta Utara;25.0;m;16;4.0
1;Kali Ancol Perempatan Hailai;Pademangan;Jakarta Utara;1917.6610243474822;m;16;12.0
1;Kali Ancol Kampung Bandan/Lodan Raya;Pademangan;Jakarta Utara;1917.6610243474822;m;16;2.0
1;Kali Ancol Pintu Air Marina;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;Kali Ancol Martadinata Kolong Tol;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Ancol Jl. Martadinata (Pademangan Timur Pintu Air Ancol);Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Gunung Sahari Pintu Air Jembatan Baru;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;Kali Mati Pademangan Timur;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;Kali Mati Pademangan Barat - Jl. Mangga Dua Raya;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;Kali Mati Pademangan Jl. Gunung Sahari Pademangan Timur;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Pademangan Timur SegNeg (Sunter Muara The Mainsion);Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Jembatan Goyang ( Pademangan Timur Jl. Martadinata);Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Sunter Griya Pademangan Timur;Pademangan;Jakarta Utara;1917.6610243474822;m;16;2.0
1;Kali Penta Wira Pademangan Timur;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;Kali Penta Wira Pademangan Barat;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;Kali Bongkaran Pademangan Timur;Pademangan;Jakarta Utara;1917.6610243474822;m;16;2.0
1;Kali Karang Bolong 6 Vihara;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Anak Ciliwung (Krapu Ps. Ikan Ancol Barat);Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Ciliwung Gunung Sahari Rel Kereta Api;Pademangan;Jakarta Utara;1917.6610243474822;m;16;12.0
1;PHB Mangga Dua Sisi Selatan;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Gendong Hutan Kota;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Waduk Hutan Kota;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Anak Ciliwung Krapu Jalan Tongkol Kali Ancol;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Anak Ciliwung Krapu Jembatan Kereta Kali Ancol;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Pademangan 3 Pasar;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Ciliwung Gunung Sahari Maspion;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;PHB Satria Pademangan RW.02;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;PHB Pademangan IX Telkom;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;PHB Pademangan Sejajar TOL;Pademangan;Jakarta Utara;1917.6610243474822;m;16;3.0
1;PHB Pademangan Timur;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;PHB Pademangan 5 (Sejajar Rel Kereta Api);Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Pademangan A;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;PHB Pademangan B;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Pademangan C;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Mangga Dua Sisi Utara;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Ancol Barat 1;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Ancol Barat 6;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Karang Bolong;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Gunung Sahari AL;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Masjid Kampung Bandan;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Parang Tritis;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Pospol Pademangan Barat;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;PHB Saringan Kali Gendong Kemayoran Pademangan Timur;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Gg. S Ampera RW 06 Pademangan Barat;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Damayanti Rw 08 Pademangan Barat;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Gang 9 Pospol Pademangan Timur;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;PHB Jl. Swadaya Raya Rw 010 Rt 007 Pademangan Barat;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Samping Pom Bensin Jl. Benyamin Sueb Pademangan Timur;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Wisma Atlet Jl. Benyamin Sueb Pademangan Timur;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Sunter Holiday Pademangan Timur;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali PLTU Ancol Jl. Martadinata Pademangan Timur;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Rw 03 Pademangan Barat;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;PHB Indofood Jalan Ancol Parang Tritis;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Rajawali Selatan RW 02 Pademangan Barat;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Gang Tawakal RW 12;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Gg. Santri RW.14 Pademangan Barat;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Pademangan 22;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;PHB Rw 04 Sejajar Rt 005 Pademangan Barat;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;PHB Nalo;Pademangan;Jakarta Utara;1917.6610243474822;m;16;1.0
1;PHB Gg. Kolor RW.10 Pademangan Barat;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali Karang Bolong Nipon paint;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;PHB Gang Melati Rw 006 Rt 014;Pademangan;Jakarta Utara;1917.6610243474822;m;16;0.0
1;Kali PHB Taman Kota Kembangan Utara;Kembangan;Jakarta Barat;1500.0;m;16;8.485530546623794
1;Kali Cengkareng Drain Jln. Raya Basmol/Tanggul;Kembangan;Jakarta Barat;1000.0;m;16;5.0
1;Kali Cengkareng Drain (Depan Pasar Kemiri Jl. Kembangan Baru);Kembangan;Jakarta Barat;1500.0;m;16;8.485530546623794
1;Kali Angke Perumahan Permata Buana Kembangan Utara;Kembangan;Jakarta Barat;2000.0;m;16;1.0
1;Kali PHB Teratai (Stasiun Pompa) Kembangan Utara;Kembangan;Jakarta Barat;800.0;m;16;8.485530546623794
1;Kali PHB RW. 04 (Stasiun Pompa);Kembangan;Jakarta Barat;1000.0;m;16;1.0
1;Kali PHB Kampung Salo Kembangan Utara;Kembangan;Jakarta Barat;800.0;m;16;8.485530546623794
1;Kali Anak Angke Jl Kp. Salo Kembangan Utara;Kembangan;Jakarta Barat;900.0;m;16;1.0
1;Kali Anak Angke Perumahan Taman Kota Rt 01 Rw 04 Kembangan Utara;Kembangan;Jakarta Barat;700.0;m;16;12.0
1;Kali Anak Angke Kp Salo Perumahan Grand Garden Residence Kembangan Utara;Kembangan;Jakarta Barat;953.0205882352941;m;16;8.485530546623794
1;Kali PHB Perumahan Grend Garden JL Teratai Rt 07 Rw 04 Kembangan Utara;Kembangan;Jakarta Barat;953.0205882352941;m;16;8.485530546623794
1;Kali PHB Perumahan Grend Garden Jl Basmol Raya Rt 08 Rw 04 Kembangan Utara;Kembangan;Jakarta Barat;953.0205882352941;m;16;12.0
1;Kali Pesanggrahan (Jln. Kembangan Baru - Cengkareng Drain);Kembangan;Jakarta Barat;1500.0;m;16;8.485530546623794
1;Kali Pesanggrahan Perumahan Kembangan Baru;Kembangan;Jakarta Barat;1000.0;m;16;8.485530546623794
1;Kali Pesanggrahan (Jln. H. Nabet - Metro TV);Kembangan;Jakarta Barat;1500.0;m;16;8.485530546623794
1;Kali Pesanggrahan (Jln Pejuangan Meruya Ilir);Kembangan;Jakarta Barat;1500.0;m;16;8.485530546623794
1;Kali Pesanggrahan Jl. Jomas Meruya Utara;Kembangan;Jakarta Barat;1300.0;m;16;2.0
1;Kali Pesanggrahan Jl.Pos Pengumben Samping Kebun Bibit;Kembangan;Jakarta Barat;600.0;m;16;12.0
1;Situ kebun bibit jl pospengumben lama srengseng;Kembangan;Jakarta Barat;0.9;H;16;8.485530546623794
1;Kali Pesanggrahan Jl Pos Pengumben Lama Srengseng;Kembangan;Jakarta Barat;1500.0;m;16;12.0
1;Kali Pesanggrahan Jl Raya Pospengumben Rt 06 Rw 03 Srengseng;Kembangan;Jakarta Barat;800.0;m;16;8.485530546623794
1;Kali Pesanggrahan Pos Pengumben Jl. H.Kelik;Kembangan;Jakarta Barat;600.0;m;16;8.485530546623794
1;Kali Pesanggrahan Pos Pengumben Jl.Meruya Ilir Raya;Kembangan;Jakarta Barat;700.0;m;16;12.0
1;Danau Hutan Kota Srengseng;Kembangan;Jakarta Barat;1.5;HA;16;8.485530546623794
1;PHB Jambu Rt 07 Rw 07 Srengseng;Kembangan;Jakarta Barat;500.0;m;16;8.485530546623794
1;PHB Qorriyah Toyyibah Srengseng;Kembangan;Jakarta Barat;500.0;m;16;12.0
1;PHB Komplek BPPT Srengseng;Kembangan;Jakarta Barat;600.0;m;16;8.485530546623794
1;PHB Pesanggrahan Jl. Meruya ilir;Kembangan;Jakarta Barat;600.0;m;16;8.485530546623794
1;Kali Sepak (Jln. Kembangan Raya);Kembangan;Jakarta Barat;1500.0;m;16;2.0
1;Kali Sepak (Perumahan Taman Permata Buana);Kembangan;Jakarta Barat;1000.0;m;16;8.485530546623794
1;Kali Sepak (Jln. Puri Kencana Indah);Kembangan;Jakarta Barat;1500.0;m;16;2.0
1;KalI PHB Selter Puri Indah;Kembangan;Jakarta Barat;1500.0;m;16;8.485530546623794
1;Kali PHB Salter Puri Indah Jl. Kembang Elok;Kembangan;Jakarta Barat;500.0;m;16;12.0
1;Kali PHB Kampung Bugis Kembangan Selatan;Kembangan;Jakarta Barat;800.0;m;16;8.485530546623794
1;Kali PHB Budi Murni Kembangan Selatan;Kembangan;Jakarta Barat;2000.0;m;16;12.0
1;Kali PHB (Depan Kantor Walikota);Kembangan;Jakarta Barat;2000.0;m;16;8.485530546623794
1;Kali PHB Komplek Taman Permata Buana;Kembangan;Jakarta Barat;1000.0;m;16;8.485530546623794
1;PHB RW 02 JL Raya Kembangan;Kembangan;Jakarta Barat;500.0;m;16;12.0
1;PHB Kompas Samping SDN 01 Kembangan Utara;Kembangan;Jakarta Barat;500.0;m;16;8.485530546623794
1;PHB Pondok Cabe JL KH.Hasyim;Kembangan;Jakarta Barat;400.0;m;16;12.0
1;Kali PHB Laberata Meruya Utara;Kembangan;Jakarta Barat;1000.0;m;16;1.0
1;Kali PHB Permata Meruya;Kembangan;Jakarta Barat;600.0;m;16;12.0
1;PHB Dahlia JL Meruya utara;Kembangan;Jakarta Barat;600.0;m;16;8.485530546623794
1;PHB Kavling DKI Blok IV / VI Meruya Selatan;Kembangan;Jakarta Barat;600.0;m;16;8.485530546623794
1;PHB Lintas Kavling Tomang jl. H lebar Meruya Utara;Kembangan;Jakarta Barat;500.0;m;16;12.0
1;PHB Penyelesaian Tomang IV Meruya Utara;Kembangan;Jakarta Barat;400.0;m;16;8.485530546623794
1;PHB Selter Kantor Walikota Jakarta Barat;Kembangan;Jakarta Barat;800.0;m;16;8.485530546623794
1;Kali CNI (Belakang Kantor Walikota Jakarta Barat);Kembangan;Jakarta Barat;800.0;m;16;12.0
1;Kali PHB Taman Aries Meruya Utara;Kembangan;Jakarta Barat;1000.0;m;16;1.0
1;Kali PHB Taman Aries (Jln. Aries Utama III);Kembangan;Jakarta Barat;1000.0;m;16;1.0
1;Kali PHB Taman Kebon Jeruk Komplek Intercon Serengseng;Kembangan;Jakarta Barat;2000.0;m;16;8.485530546623794
1;Kali PHB Dermaga Jemson Meruya Selatan;Kembangan;Jakarta Barat;1500.0;m;16;8.485530546623794
1;Kali PHB Perumahan Mega Kebon Jeruk;Kembangan;Jakarta Barat;1500.0;m;16;12.0
1;PHB Mercu Buana Jl H.Merin Meruya Selatan;Kembangan;Jakarta Barat;300.0;m;16;8.485530546623794
1;Kali PHB Perumahan Copilas Joglo;Kembangan;Jakarta Barat;1000.0;m;16;8.485530546623794
1;Kali PHB Alfa Indah Joglo;Kembangan;Jakarta Barat;1000.0;m;16;1.0
1;Kali PHB Alfa Indah Copilas Joglo;Kembangan;Jakarta Barat;700.0;m;16;8.485530546623794
1;PHB Hankam Joglo;Kembangan;Jakarta Barat;400.0;m;16;12.0
1;PHB Puri Beta Jl Strategi joglo;Kembangan;Jakarta Barat;600.0;m;16;12.0
1;Kali PHB Puribeta Joglo;Kembangan;Jakarta Barat;1000.0;m;16;8.485530546623794
1;Kali PHB Komplek Intercon Joglo;Kembangan;Jakarta Barat;1500.0;m;16;8.485530546623794
1;Kali PHB Samping TPU Joglo;Kembangan;Jakarta Barat;1000.0;m;16;12.0
1;Kali PHB Komplek Intercon Serengseng;Kembangan;Jakarta Barat;1000.0;m;16;8.485530546623794
1;Kali Cantiga (Jln. H. Sarimun Kembangan Selatan);Kembangan;Jakarta Barat;1000.0;m;16;8.485530546623794
1;Kali Cantiga (Pinggir Tol Jakarta - Merak);Kembangan;Jakarta Barat;800.0;m;16;12.0
1;Kali Angke Bendungan Polor Kembangan Selatan;Kembangan;Jakarta Barat;2000.0;m;16;1.0
1;Kali Angke Puri Mension Kembangan Selatan;Kembangan;Jakarta Barat;1000.0;m;16;8.485530546623794
1;PHB Salter RingRoad Sisi Barat JL Lingkar Luar Barat Kembangan;Kembangan;Jakarta Barat;800.0;m;16;12.0
1;PHB Salter Sejajar RingRoad JL. Outer RingRoad Kembangan Selatan;Kembangan;Jakarta Barat;800.0;m;16;8.485530546623794
1;Kali Angke Kampung Pulo Jl H Japar Rt 05 Rw 01 Kembangan Selatan;Kembangan;Jakarta Barat;1000.0;m;16;12.0
1;Waduk Puri Mension Kembangan Selatan;Kembangan;Jakarta Barat;3.0;HA;16;8.485530546623794
1;Saringan Sampah. Cengkareng Drain;Kembangan;Jakarta Barat;953.0205882352941;m;16;3.0
1;Banjir Kanal Barat (Fly Over Tanah Abang - Fly Over Bongkaran Tanah Abang);Palmerah;Jakarta Barat;350.0;m;16;1.0
1;Waduk Pompa Bandung (Jl. Kota Bambu Utara);Palmerah;Jakarta Barat;2.0;Ha;16;12.0
1;Banjir Kanal Barat (Jembatan Gantung - Fly Over Tomang);Palmerah;Jakarta Barat;610.0;m;16;12.0
1;Banjir Kanal Barat (Fly Over Tanah Abang - Jembatan Jati Pulo);Palmerah;Jakarta Barat;600.0;m;16;12.0
1;Banjir Kanal Barat (Jembatan Jatipulo - Jembatan Gantung);Palmerah;Jakarta Barat;610.0;m;16;12.0
1;PHB KS TUBUN 1 (Depan Kantor Kelurahan Slipi);Palmerah;Jakarta Barat;900.0;m;16;4.48
1;PHB KS TUBUN 3 (Depan Sekolahan SMK Negeri Slipi);Palmerah;Jakarta Barat;950.0;m;16;7.12
1;Waduk Hankam 2 (Jl. Jalak);Palmerah;Jakarta Barat;0.0875;Ha;16;12.0
1;Kali Grogol (Hankam 2 - Saringan Atas);Palmerah;Jakarta Barat;755.0;m;16;3.0
1;Kali Grogol (Jembatan Pel bak - Saringan Atas);Palmerah;Jakarta Barat;400.0;m;16;1.0
1;PHB Jl. Beo (Komplek Hankam 2);Palmerah;Jakarta Barat;500.0;m;16;2.24
1;PHB Jl. Sulaeman;Palmerah;Jakarta Barat;400.0;m;16;2.24
1;Kali PHB Palmerah;Palmerah;Jakarta Barat;663.0;m;16;4.48
1;Kali PHB Kemanggisan Kober;Palmerah;Jakarta Barat;522.0;m;16;2.24
1;PHB Jl. Swadaya;Palmerah;Jakarta Barat;250.0;m;16;4.48
1;Kali Grogol (Hankam I - Hankam 2);Palmerah;Jakarta Barat;795.0;m;16;1.0
1;Kali Grogol (Jembatan Baru Hankam 1 - Jembatan Jl. Anggrek Neli Rosliana VII);Palmerah;Jakarta Barat;400.0;m;16;12.0
1;PHB Jalan Kebon Sayur;Palmerah;Jakarta Barat;600.0;m;16;7.12
1;Kali PHB Jalan Belibis;Palmerah;Jakarta Barat;650.0;m;16;2.24
1;Kali PHB RS Patria;Palmerah;Jakarta Barat;350.0;m;16;2.24
1;PHB Taman Catalya;Palmerah;Jakarta Barat;300.0;m;16;4.48
1;PHB Jl Binus;Palmerah;Jakarta Barat;700.0;m;16;2.24
1;Kali PHB Jln. Anggrek Neli Rosliana VII;Palmerah;Jakarta Barat;300.0;m;16;9.36
1;Kali Grogol (Saringan Golkar);Palmerah;Jakarta Barat;500.0;m;16;12.0
1;Kali PHB Jln. Arjuna;Palmerah;Jakarta Barat;250.0;m;16;2.24
1;Kali PHB Jln. Bima;Palmerah;Jakarta Barat;250.0;m;16;2.24
1;Kali Grogol (Pombensin - Hankam I);Palmerah;Jakarta Barat;745.0;m;16;2.0
1;Kali Grogol (Saringan Golkar - Pombensin);Palmerah;Jakarta Barat;925.0;m;16;1.0
1;Kali PHB Kemanggisan Utama;Palmerah;Jakarta Barat;650.0;m;16;2.24
1;Waduk Hankam 1 (Jl. Raya Hankam);Palmerah;Jakarta Barat;24.0;Ha;16;4.48
1;PHB Jl. Perum Migas;Palmerah;Jakarta Barat;750.0;m;16;7.12
1;PHB Jalan Anggrek Neli Murni;Palmerah;Jakarta Barat;1000.0;m;16;2.24
1;Perbatasan Tol Taman Anggrek;Palmerah;Jakarta Barat;250.0;m;16;7.12
1;Kali PHB ORI;Palmerah;Jakarta Barat;600.0;m;16;12.0
1;Kali PHB Belakang PT Djarum;Palmerah;Jakarta Barat;750.0;m;16;2.24
1;PHB Brigjen Katamso;Palmerah;Jakarta Barat;350.0;m;16;9.36
1;Kali PHB Jl. Semangka;Palmerah;Jakarta Barat;392.0;m;16;4.48
1;PHB Jl. Wijaya Kusuma;Palmerah;Jakarta Barat;250.0;m;16;12.0
1;PHB Belakang Pintu Air Rs Harapan Kita;Palmerah;Jakarta Barat;320.0;m;16;1.0
1;Kali PHB Kota Bambu Selatan;Palmerah;Jakarta Barat;1968.0;m;16;2.24
1;Kali PHB Jatipulo Kota Bambu Utara;Palmerah;Jakarta Barat;573.0;m;16;4.48
1;Titik Saringan Jatipulo;Palmerah;Jakarta Barat;31.5;m;16;3.0
